Longitude,Latitude,CNTY_NM,
-96.02311,31.95754,Anderson,"(-96.0231099999999, 31.957540002)"
-96.02336,31.95756,Anderson,"(-96.0233600029999, 31.95756)"
-96.02376,31.95759,Anderson,"(-96.0237599989999, 31.957590001)"
-96.02408,31.95756,Anderson,"(-96.0240800019999, 31.957559998)"
-96.02427,31.95753,Anderson,"(-96.0242700029999, 31.957530004)"
-96.02445,31.95751,Anderson,"(-96.0244500009999, 31.957509997)"
-96.02484,31.95742,Anderson,"(-96.0248399999999, 31.957419997)"
-96.02527,31.95728,Anderson,"(-96.0252699979999, 31.957280002)"
-96.02541,31.95726,Anderson,"(-96.0254099999999, 31.957259999)"
-96.02557,31.95723,Anderson,"(-96.0255699999999, 31.957229997)"
-96.02564,31.95722,Anderson,"(-96.0256400039999, 31.957219999)"
-96.02586,31.9572,Anderson,"(-96.0258600009999, 31.957199998)"
-96.02612,31.95724,Anderson,"(-96.0261200029999, 31.957240001)"
-96.02626,31.95727,Anderson,"(-96.0262600009999, 31.957269999)"
-96.02823,31.95773,Anderson,"(-96.0282300039999, 31.957730001)"
-96.02894999,31.95786,Anderson,"(-96.0289499949999, 31.957859996)"
-96.02921,31.95793,Anderson,"(-96.0292099969999, 31.957929996)"
-96.03066,31.95826,Anderson,"(-96.0306599969999, 31.958259998)"
-96.03093999,31.95833,Anderson,"(-96.0309399949999, 31.958330002)"
-96.03143,31.95846,Anderson,"(-96.0314300009999, 31.958459998)"
-96.03213,31.95858,Anderson,"(-96.0321299969999, 31.958580004)"
-96.03238,31.95862,Anderson,"(-96.0323799989999, 31.958619996)"
-96.03253,31.95864,Anderson,"(-96.0325299969999, 31.958640001)"
-96.03291,31.95869,Anderson,"(-96.0329100049999, 31.95869)"
-96.03312,31.95865,Anderson,"(-96.0331200019999, 31.958650003)"
-96.03325,31.95863,Anderson,"(-96.0332500039999, 31.958630001)"
-96.03338,31.95857,Anderson,"(-96.0333799979999, 31.958570003)"
-96.03351,31.95852,Anderson,"(-96.0335100009999, 31.958520003)"
-96.0338,31.95836,Anderson,"(-96.0337999979999, 31.958360004)"
-96.03391,31.95828,Anderson,"(-96.0339100019999, 31.958279997)"
-96.03407,31.95818,Anderson,"(-96.0340699989999, 31.958179998)"
-96.03418,31.95808,Anderson,"(-96.0341800009999, 31.958079999)"
-96.03423,31.95801,Anderson,"(-96.0342299999999, 31.958010004)"
-96.03434999,31.95781,Anderson,"(-96.0343499949999, 31.957809999)"
-96.03437,31.95751,Anderson,"(-96.0343700009999, 31.957510001)"
-96.0343,31.9573,Anderson,"(-96.0343000019999, 31.957299999)"
-96.0342,31.95716,Anderson,"(-96.0341999979999, 31.957159996)"
-96.03398999,31.95697,Anderson,"(-96.0339899939999, 31.95697)"
-96.03369,31.95679,Anderson,"(-96.0336899999999, 31.956789998)"
-96.03339999,31.95676,Anderson,"(-96.0333999949999, 31.95676)"
-96.03323,31.95673,Anderson,"(-96.0332300009999, 31.95673)"
-96.03285,31.95671,Anderson,"(-96.0328500049999, 31.956709999)"
-96.03272,31.95672,Anderson,"(-96.0327200019999, 31.956719997)"
-96.03251,31.95674,Anderson,"(-96.0325099959999, 31.956739999)"
-96.03235,31.95678,Anderson,"(-96.0323500039999, 31.956779999)"
-96.03221,31.95682,Anderson,"(-96.0322100049999, 31.956820001)"
-96.0319,31.95681,Anderson,"(-96.0318999999999, 31.956809999)"
-96.03165,31.95686,Anderson,"(-96.0316499969999, 31.956860001)"
-96.03143,31.95686,Anderson,"(-96.0314299959999, 31.956860001)"
-96.03114,31.95688,Anderson,"(-96.0311400009999, 31.956880004)"
-96.03084,31.95688,Anderson,"(-96.0308399989999, 31.95688)"
-96.03054,31.95686,Anderson,"(-96.0305399969999, 31.956860002)"
-96.03045,31.95684,Anderson,"(-96.0304499959999, 31.956840002)"
-96.03023,31.95678,Anderson,"(-96.0302299999999, 31.956779997)"
-96.02989,31.95660001,Anderson,"(-96.0298900009999, 31.956600005)"
-96.02963,31.95636,Anderson,"(-96.0296299969999, 31.956360001)"
-96.02953,31.95615,Anderson,"(-96.0295300029999, 31.956150001)"
-96.02945,31.95571,Anderson,"(-96.0294499969999, 31.955709999)"
-96.0295,31.95543,Anderson,"(-96.0294999989999, 31.955429999)"
-96.02963,31.95513,Anderson,"(-96.0296299999999, 31.955130001)"
-96.02974,31.95501,Anderson,"(-96.0297400029999, 31.955009997)"
-96.02992,31.95483,Anderson,"(-96.0299199969999, 31.954830002)"
-96.03012,31.9546,Anderson,"(-96.0301200049999, 31.954600001)"
-96.03037,31.9544,Anderson,"(-96.0303700019999, 31.9544)"
-96.03078,31.95415,Anderson,"(-96.0307799959999, 31.954150002)"
-96.0311,31.95393001,Anderson,"(-96.0310999999999, 31.953930005)"
-96.03128001,31.95387,Anderson,"(-96.0312800059999, 31.953869997)"
-96.03141,31.95381,Anderson,"(-96.0314100009999, 31.95381)"
-96.03182,31.95362,Anderson,"(-96.0318199979999, 31.95362)"
-96.03251,31.95329,Anderson,"(-96.0325099969999, 31.953289998)"
-96.03267,31.95324,Anderson,"(-96.0326699979999, 31.95324)"
-96.03283,31.95319,Anderson,"(-96.0328299999999, 31.953190001)"
-96.03314,31.95309,Anderson,"(-96.0331399959999, 31.953090002)"
-96.03341,31.95300001,Anderson,"(-96.0334100029999, 31.953000005)"
-96.03416,31.95278,Anderson,"(-96.0341599989999, 31.952779999)"
-96.03446,31.95271,Anderson,"(-96.0344600049999, 31.952709998)"
-96.03477,31.95264,Anderson,"(-96.0347700029999, 31.952639997)"
-96.03535,31.95254,Anderson,"(-96.0353499959999, 31.952539998)"
-96.03562,31.95251,Anderson,"(-96.0356200039999, 31.952510002)"
-96.03586,31.95249,Anderson,"(-96.0358600049999, 31.952490004)"
-96.03637,31.95253,Anderson,"(-96.0363699989999, 31.952529998)"
-96.03689,31.95257,Anderson,"(-96.0368899989999, 31.952570002)"
-96.03716,31.95258,Anderson,"(-96.0371600039999, 31.952579998)"
-96.03762999,31.95253,Anderson,"(-96.0376299949999, 31.952529996)"
-96.03790999,31.9525,Anderson,"(-96.0379099949999, 31.9525)"
-96.0382,31.95247,Anderson,"(-96.0382000009999, 31.952469996)"
-96.03861,31.95242,Anderson,"(-96.0386099999999, 31.952419997)"
-96.0388,31.95242,Anderson,"(-96.0387999969999, 31.952420001)"
-96.03898,31.95241,Anderson,"(-96.0389799969999, 31.952410004)"
-96.03926,31.95236,Anderson,"(-96.0392600009999, 31.952360003)"
-96.03941,31.95237,Anderson,"(-96.0394099979999, 31.95237)"
-96.03969,31.95238,Anderson,"(-96.0396900019999, 31.952380002)"
-96.04008,31.95238,Anderson,"(-96.0400800029999, 31.952380002)"
-96.04028,31.95238,Anderson,"(-96.0402800009999, 31.95238)"
-96.04057,31.9523,Anderson,"(-96.0405700019999, 31.9523)"
-96.0408,31.95213,Anderson,"(-96.0408000019999, 31.952129996)"
-96.04102,31.95185,Anderson,"(-96.0410200029999, 31.95185)"
-96.0412,31.95157,Anderson,"(-96.0411999979999, 31.951570004)"
-96.04118,31.95123,Anderson,"(-96.0411799959999, 31.951229998)"
-96.04099,31.95097,Anderson,"(-96.0409899959999, 31.950970002)"
-96.04076,31.95077,Anderson,"(-96.0407600019999, 31.95077)"
-96.04057,31.95069,Anderson,"(-96.0405699969999, 31.950690001)"
-96.04044,31.95068,Anderson,"(-96.0404400009999, 31.950679997)"
-96.04017,31.95067,Anderson,"(-96.0401700009999, 31.950670003)"
-96.04004,31.95069,Anderson,"(-96.0400399999999, 31.950689996)"
-96.03995,31.9507,Anderson,"(-96.0399499969999, 31.950699999)"
-96.03986,31.95071,Anderson,"(-96.0398600009999, 31.950709998)"
-96.03974,31.95071,Anderson,"(-96.0397400019999, 31.950709999)"
-96.03955999,31.95071,Anderson,"(-96.0395599949999, 31.950710003)"
-96.03931,31.95064,Anderson,"(-96.0393099989999, 31.950639999)"
-96.03919,31.95056,Anderson,"(-96.0391899979999, 31.950560002)"
-96.03906,31.9504,Anderson,"(-96.0390599999999, 31.950399995)"
-96.0388,31.95028,Anderson,"(-96.0388000029999, 31.950279999)"
-96.03851,31.95006,Anderson,"(-96.0385100049999, 31.950059997)"
-96.03814,31.94973,Anderson,"(-96.0381399989999, 31.949730004)"
-96.03805999,31.94966,Anderson,"(-96.0380599939999, 31.94966)"
-96.03799,31.9496,Anderson,"(-96.0379899989999, 31.949600001)"
-96.03775,31.9494,Anderson,"(-96.0377500029999, 31.949399997)"
-96.03756,31.94924,Anderson,"(-96.0375600009999, 31.949240001)"
-96.03751,31.94915,Anderson,"(-96.0375099989999, 31.949149997)"
-96.0375,31.94895,Anderson,"(-96.0374999989999, 31.948949998)"
-96.03751,31.94869,Anderson,"(-96.0375100029999, 31.948690004)"
-96.03766,31.94844,Anderson,"(-96.0376599999999, 31.948440001)"
-96.03794,31.94822,Anderson,"(-96.0379400019999, 31.948220002)"
-96.0382,31.94803,Anderson,"(-96.0381999989999, 31.948030003)"
-96.03838,31.94789,Anderson,"(-96.0383799979999, 31.947890003)"
-96.03877001,31.94767,Anderson,"(-96.0387700059999, 31.947669998)"
-96.03898,31.94758,Anderson,"(-96.0389799969999, 31.947580002)"
-96.03915,31.94748,Anderson,"(-96.0391499999999, 31.947479997)"
-96.0394,31.94733,Anderson,"(-96.0394000039999, 31.947330001)"
-96.03958,31.94722,Anderson,"(-96.0395800009999, 31.947220002)"
-96.03975,31.94712,Anderson,"(-96.0397500029999, 31.94712)"
-96.03997,31.94694,Anderson,"(-96.0399700009999, 31.946940004)"
-96.04034,31.94667,Anderson,"(-96.0403400049999, 31.946669999)"
-96.04066,31.94638,Anderson,"(-96.0406600039999, 31.946379997)"
-96.04086,31.94615,Anderson,"(-96.0408599979999, 31.94615)"
-96.04104,31.9459,Anderson,"(-96.0410400019999, 31.945899997)"
-96.04117,31.94566,Anderson,"(-96.0411700039999, 31.945659997)"
-96.0412,31.9455,Anderson,"(-96.0412000029999, 31.9455)"
-96.04124,31.94533,Anderson,"(-96.0412399959999, 31.945329999)"
-96.0413,31.94521,Anderson,"(-96.0413000029999, 31.945209996)"
-96.04134,31.94515,Anderson,"(-96.0413399959999, 31.945149996)"
-96.04144,31.94507,Anderson,"(-96.0414400029999, 31.945069999)"
-96.04152,31.94505,Anderson,"(-96.0415200029999, 31.945049999)"
-96.04179,31.94507,Anderson,"(-96.0417900029999, 31.945070001)"
-96.042,31.94505,Anderson,"(-96.0419999989999, 31.945049999)"
-96.04219,31.94505,Anderson,"(-96.0421899999999, 31.945049999)"
-96.04253,31.94512,Anderson,"(-96.0425300029999, 31.945120002)"
-96.04263,31.9453,Anderson,"(-96.0426299999999, 31.9453)"
-96.04286,31.94602,Anderson,"(-96.0428599979999, 31.946019998)"
-96.04305001,31.94701,Anderson,"(-96.0430500059999, 31.947009998)"
-96.0436,31.94845,Anderson,"(-96.0435999989999, 31.948449999)"
-96.04371,31.94882,Anderson,"(-96.0437099979999, 31.94882)"
-96.04388,31.94933,Anderson,"(-96.0438799979999, 31.949329999)"
-96.04401,31.94959,Anderson,"(-96.0440099999999, 31.949590002)"
-96.04417,31.94999,Anderson,"(-96.0441700009999, 31.949989999)"
-96.04437,31.95034,Anderson,"(-96.0443699999999, 31.950340004)"
-96.0448,31.95075,Anderson,"(-96.0448000029999, 31.950749996)"
-96.04515,31.95106,Anderson,"(-96.0451499969999, 31.951059995)"
-96.04532,31.95123,Anderson,"(-96.0453200009999, 31.951230003)"
-96.04563,31.95143,Anderson,"(-96.0456299959999, 31.951430003)"
-96.04572,31.95149,Anderson,"(-96.0457200019999, 31.951489999)"
-96.0459,31.95158,Anderson,"(-96.0458999989999, 31.951579997)"
-96.0463,31.95178,Anderson,"(-96.0463000029999, 31.951780004)"
-96.04669,31.95183,Anderson,"(-96.0466900009999, 31.95183)"
-96.04694,31.95186,Anderson,"(-96.0469400029999, 31.951859999)"
-96.04731,31.9518,Anderson,"(-96.0473100029999, 31.951799998)"
-96.0474,31.95177,Anderson,"(-96.0474000009999, 31.951770001)"
-96.04752,31.95172,Anderson,"(-96.0475199999999, 31.951719997)"
-96.04767,31.95166,Anderson,"(-96.0476699969999, 31.951660003)"
-96.04783,31.95159,Anderson,"(-96.0478300019999, 31.951589998)"
-96.048,31.95147,Anderson,"(-96.0479999979999, 31.951470004)"
-96.04812999,31.95137,Anderson,"(-96.0481299939999, 31.951369995)"
-96.04827,31.95122,Anderson,"(-96.0482699999999, 31.951219997)"
-96.04847,31.95102,Anderson,"(-96.0484699999999, 31.951020002)"
-96.04863,31.95084,Anderson,"(-96.0486300009999, 31.950839997)"
-96.04871,31.95074,Anderson,"(-96.0487100049999, 31.950740001)"
-96.04883,31.95061,Anderson,"(-96.0488299959999, 31.950609999)"
-96.04903,31.95036,Anderson,"(-96.0490300049999, 31.950360002)"
-96.04931999,31.95009,Anderson,"(-96.0493199949999, 31.950089996)"
-96.04976,31.94963,Anderson,"(-96.0497599999999, 31.949629999)"
-96.04998,31.94941,Anderson,"(-96.0499799999999, 31.949409999)"
-96.05032,31.94915,Anderson,"(-96.0503199979999, 31.949149996)"
-96.0507,31.94886,Anderson,"(-96.0507000049999, 31.948860004)"
-96.05087,31.94873,Anderson,"(-96.0508700049999, 31.948730003)"
-96.05105,31.94858,Anderson,"(-96.0510499989999, 31.948580003)"
-96.05151,31.94835,Anderson,"(-96.0515100029999, 31.94835)"
-96.05185,31.94822,Anderson,"(-96.0518499979999, 31.948220001)"
-96.05201,31.94818,Anderson,"(-96.0520099979999, 31.94818)"
-96.05229,31.9481,Anderson,"(-96.0522899999999, 31.948100001)"
-96.05263,31.94799,Anderson,"(-96.0526300049999, 31.947989999)"
-96.05284,31.94796,Anderson,"(-96.0528400039999, 31.947959997)"
-96.05299,31.94794,Anderson,"(-96.0529899969999, 31.947939997)"
-96.05328,31.94792,Anderson,"(-96.0532800009999, 31.94792)"
-96.05353,31.94792,Anderson,"(-96.0535300009999, 31.947919998)"
-96.05365,31.94792,Anderson,"(-96.0536500019999, 31.947920001)"
-96.05402,31.94795,Anderson,"(-96.0540200019999, 31.947950004)"
-96.05431,31.94805,Anderson,"(-96.0543100019999, 31.948049998)"
-96.0546,31.94822,Anderson,"(-96.0545999999999, 31.94822)"
-96.05474,31.94834,Anderson,"(-96.0547400019999, 31.94834)"
-96.0548,31.94839,Anderson,"(-96.0548000019999, 31.948389996)"
-96.05499,31.94866,Anderson,"(-96.0549899959999, 31.948660002)"
-96.05518,31.94896,Anderson,"(-96.0551799969999, 31.948959999)"
-96.05534,31.94938,Anderson,"(-96.0553399999999, 31.949380001)"
-96.05541,31.94979,Anderson,"(-96.0554099979999, 31.949790002)"
-96.05548,31.94989,Anderson,"(-96.0554799969999, 31.949890001)"
-96.05558,31.95017,Anderson,"(-96.0555800039999, 31.950169996)"
-96.05579,31.9508,Anderson,"(-96.0557899969999, 31.950800002)"
-96.05592,31.95115,Anderson,"(-96.0559200019999, 31.951149998)"
-96.05602,31.95131,Anderson,"(-96.0560199999999, 31.951310002)"
-96.05615,31.9515,Anderson,"(-96.0561500019999, 31.951499999)"
-96.05636,31.95188,Anderson,"(-96.0563600039999, 31.951880002)"
-96.0565,31.95213,Anderson,"(-96.0565000009999, 31.952130002)"
-96.05667999,31.95253,Anderson,"(-96.0566799949999, 31.952530003)"
-96.05697,31.95301,Anderson,"(-96.0569699979999, 31.953009999)"
-96.05714,31.95324,Anderson,"(-96.0571400029999, 31.953239995)"
-96.05737,31.95348,Anderson,"(-96.0573699999999, 31.953479999)"
-96.05786,31.95373,Anderson,"(-96.0578600009999, 31.953730003)"
-96.0583,31.95388,Anderson,"(-96.0582999989999, 31.95388)"
-96.05857,31.95397,Anderson,"(-96.0585699969999, 31.953970001)"
-96.05901,31.95407,Anderson,"(-96.0590100019999, 31.954070001)"
-96.05925,31.95409,Anderson,"(-96.0592500009999, 31.954089998)"
-96.0594,31.95409,Anderson,"(-96.0593999959999, 31.954090004)"
-96.06017,31.95417,Anderson,"(-96.0601699979999, 31.954169997)"
-96.06069,31.9543,Anderson,"(-96.0606899979999, 31.954299996)"
-96.06093,31.95432,Anderson,"(-96.0609299969999, 31.954319999)"
-96.06108,31.95441,Anderson,"(-96.0610799959999, 31.95441)"
-96.06129,31.95458,Anderson,"(-96.0612900029999, 31.95458)"
-96.06151,31.95483,Anderson,"(-96.0615100019999, 31.954830001)"
-96.06167,31.95519,Anderson,"(-96.0616699969999, 31.955189998)"
-96.0618,31.95558,Anderson,"(-96.0617999999999, 31.955579999)"
-96.06189,31.95588,Anderson,"(-96.0618900009999, 31.95588)"
-96.06194,31.95607,Anderson,"(-96.0619399979999, 31.956070004)"
-96.06200999,31.9564,Anderson,"(-96.0620099949999, 31.956400003)"
-96.06204,31.95655,Anderson,"(-96.0620399959999, 31.956550002)"
-96.06206,31.95697,Anderson,"(-96.0620599989999, 31.956969999)"
-96.06199999,31.95773,Anderson,"(-96.0619999949999, 31.957729996)"
-96.06197,31.95825,Anderson,"(-96.0619699959999, 31.958250001)"
-96.06188,31.95893,Anderson,"(-96.0618799979999, 31.958930001)"
-96.06176,31.95943,Anderson,"(-96.0617600009999, 31.959430003)"
-96.06162,31.95969,Anderson,"(-96.0616200039999, 31.959689998)"
-96.0615,31.95988,Anderson,"(-96.0614999969999, 31.959879999)"
-96.06136,31.96002,Anderson,"(-96.0613599999999, 31.960019997)"
-96.06127,31.96011,Anderson,"(-96.0612700009999, 31.960110002)"
-96.06108999,31.96026,Anderson,"(-96.0610899949999, 31.960259999)"
-96.06086,31.96039,Anderson,"(-96.0608599989999, 31.960390001)"
-96.06049,31.96052,Anderson,"(-96.0604900029999, 31.960520003)"
-96.06040999,31.96055,Anderson,"(-96.0604099949999, 31.960549997)"
-96.06032,31.96057,Anderson,"(-96.0603199989999, 31.960570004)"
-96.06017,31.96061,Anderson,"(-96.0601700009999, 31.96061)"
-96.06011,31.9606,Anderson,"(-96.0601100049999, 31.960600003)"
-96.05996,31.96059,Anderson,"(-96.0599599989999, 31.960589999)"
-96.05966,31.96051,Anderson,"(-96.0596599979999, 31.960510002)"
-96.05954,31.96042,Anderson,"(-96.0595399979999, 31.96042)"
-96.05935,31.96038,Anderson,"(-96.0593499969999, 31.96038)"
-96.05928,31.96036,Anderson,"(-96.0592799999999, 31.960359999)"
-96.0592,31.96033,Anderson,"(-96.0592000029999, 31.960329999)"
-96.05898,31.96026,Anderson,"(-96.0589800009999, 31.960259997)"
-96.0587,31.96004,Anderson,"(-96.0587000009999, 31.96004)"
-96.05845,31.95986,Anderson,"(-96.0584500029999, 31.959859995)"
-96.05833,31.95978,Anderson,"(-96.0583300049999, 31.959780001)"
-96.05805,31.95966,Anderson,"(-96.0580500019999, 31.959659998)"
-96.05798,31.95964,Anderson,"(-96.0579799999999, 31.959640002)"
-96.05786,31.95961,Anderson,"(-96.0578599969999, 31.959610002)"
-96.0576,31.95964,Anderson,"(-96.0576000019999, 31.959640004)"
-96.05748,31.95966,Anderson,"(-96.0574799989999, 31.959660003)"
-96.05737,31.95967,Anderson,"(-96.0573699959999, 31.959669999)"
-96.0573,31.95972,Anderson,"(-96.0573000009999, 31.95972)"
-96.05724,31.95977,Anderson,"(-96.0572399989999, 31.959770001)"
-96.05719,31.95979001,Anderson,"(-96.0571899969999, 31.959790005)"
-96.05714,31.95983,Anderson,"(-96.0571399959999, 31.959830001)"
-96.05708,31.95995,Anderson,"(-96.0570799999999, 31.95995)"
-96.05708,31.9601,Anderson,"(-96.0570799999999, 31.9601)"
-96.0571,31.96026,Anderson,"(-96.0570999999999, 31.960259999)"
-96.0571,31.96061,Anderson,"(-96.0570999999999, 31.96061)"
-96.05715,31.96074,Anderson,"(-96.0571500019999, 31.96074)"
-96.05715,31.96084,Anderson,"(-96.0571500009999, 31.960840001)"
-96.05714999,31.96161,Anderson,"(-96.0571499949999, 31.961609999)"
-96.05711,31.96184,Anderson,"(-96.0571099989999, 31.961839997)"
-96.05706,31.96191,Anderson,"(-96.0570600019999, 31.961910001)"
-96.05696,31.96206,Anderson,"(-96.0569600029999, 31.962060002)"
-96.05695,31.96225,Anderson,"(-96.0569500019999, 31.962249998)"
-96.05683999,31.96249,Anderson,"(-96.0568399939999, 31.962490001)"
-96.05662,31.96286,Anderson,"(-96.0566199979999, 31.962859996)"
-96.05644,31.96312,Anderson,"(-96.0564400029999, 31.963120002)"
-96.05624,31.96333,Anderson,"(-96.0562399999999, 31.963330003)"
-96.05595,31.96351,Anderson,"(-96.0559499969999, 31.963509996)"
-96.05583,31.96358,Anderson,"(-96.0558299999999, 31.96358)"
-96.0557,31.96367,Anderson,"(-96.0557000019999, 31.963669997)"
-96.05539,31.96382,Anderson,"(-96.0553900019999, 31.963820003)"
-96.05522,31.96386,Anderson,"(-96.0552200019999, 31.963859997)"
-96.05508,31.96388,Anderson,"(-96.0550799969999, 31.963880002)"
-96.05486,31.96385,Anderson,"(-96.0548599999999, 31.963849999)"
-96.05461,31.96372,Anderson,"(-96.0546099979999, 31.963720001)"
-96.05448,31.96366,Anderson,"(-96.0544799969999, 31.963659996)"
-96.05433,31.96366,Anderson,"(-96.0543299989999, 31.963659996)"
-96.05412,31.96372,Anderson,"(-96.0541199999999, 31.963720003)"
-96.05402,31.96377,Anderson,"(-96.0540200039999, 31.963769998)"
-96.05393,31.96382,Anderson,"(-96.0539300019999, 31.963820002)"
-96.05368,31.96387,Anderson,"(-96.0536800009999, 31.963869999)"
-96.05351,31.9639,Anderson,"(-96.0535099989999, 31.963900004)"
-96.05321,31.96393,Anderson,"(-96.0532100009999, 31.963929997)"
-96.05311,31.96395,Anderson,"(-96.0531099989999, 31.963949999)"
-96.053,31.96396,Anderson,"(-96.0530000029999, 31.963959996)"
-96.05291,31.96396,Anderson,"(-96.0529100019999, 31.96396)"
-96.05265,31.96397,Anderson,"(-96.0526500009999, 31.963970004)"
-96.05219,31.96398,Anderson,"(-96.0521899969999, 31.963979998)"
-96.05207,31.96397,Anderson,"(-96.0520700009999, 31.963970001)"
-96.05188999,31.96394,Anderson,"(-96.0518899949999, 31.96394)"
-96.05161,31.96389,Anderson,"(-96.0516100019999, 31.963890004)"
-96.05148999,31.96387,Anderson,"(-96.0514899949999, 31.963869997)"
-96.05143,31.96385,Anderson,"(-96.0514300039999, 31.963850003)"
-96.05129,31.96381,Anderson,"(-96.0512899959999, 31.963809997)"
-96.05115999,31.96368,Anderson,"(-96.0511599949999, 31.963679996)"
-96.05099999,31.9635,Anderson,"(-96.0509999949999, 31.963499999)"
-96.05089,31.96325,Anderson,"(-96.0508899979999, 31.963250001)"
-96.05083999,31.96298,Anderson,"(-96.0508399949999, 31.96298)"
-96.05076,31.96271,Anderson,"(-96.0507600019999, 31.962709999)"
-96.0507,31.96242,Anderson,"(-96.0506999999999, 31.96242)"
-96.05062,31.96206,Anderson,"(-96.0506200019999, 31.962060004)"
-96.05060999,31.96182,Anderson,"(-96.0506099939999, 31.961820001)"
